Sales_ID,Date,Outlets,Product,Quantity,Total,Target,Count_of_Products,Net Profit,Upsell
T0002154,24-11-26,Outlet A,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[84, 38, 2]",87178,70000000,3,5928.104,1
T0002155,25-11-26,Outlet B,"['Notebook 3', 'Monitor']","[62, 150]",75070,70000000,2,5104.76,1
T0002156,26-11-26,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3 Pro']","[250, 60, 167, 181]",329043,70000000,4,22374.924,1
T0002157,27-11-26,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[64, 159, 1]",153497,70000000,3,10437.796,1
T0002158,28-11-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[250, 67, 220]",228183,70000000,3,15516.444,0
T0002159,29-11-26,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[164, 159, 80]",287477,70000000,3,19548.436,1
T0002160,30-11-26,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[196, 6, 105]",116078,70000000,3,7893.304,0
T0002161,01-12-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[131, 109, 195]",211129,70000000,3,14356.772,1
T0002162,02-12-26,Outlet A,"['Mouse', 'Monitor', 'Notebook 3']","[217, 10, 184]",235713,70000000,3,16028.484,1
T0002163,03-12-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[204, 193, 45]",347556,70000000,3,23633.808,1
T0002164,04-12-26,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[115, 121, 51]",102064,70000000,3,6940.352,1
T0002165,05-12-26,Outlet A,['Notebook 3'],[43],24080,70000000,1,1637.44,1
T0002166,06-12-26,Outlet B,"['Mouse', 'Monitor']","[4, 136]",38980,70000000,2,2650.64,0
T0002167,07-12-26,Outlet C,"['Headphones', 'Keyboard', 'Monitor']","[90, 46, 209]",113685,70000000,3,7730.58,1
T0002168,08-12-26,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[175, 85, 51, 180]",297494,70000000,4,20229.592,1
T0002169,09-12-26,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[207, 107, 174]",309939,70000000,3,21075.852,1
T0002170,10-12-26,Outlet C,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[74, 84, 184]",249322,70000000,3,16953.896,1
T0002171,11-12-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[160, 134, 82, 76]",191484,70000000,4,13020.912,1
T0002172,12-12-26,Outlet C,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[184, 126, 250]",420890,70000000,3,28620.52,1
T0002173,13-12-26,Outlet C,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[38, 183, 97]",191297,70000000,3,13008.196,1
T0002174,14-12-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Mouse']","[243, 41, 188, 200]",298097,70000000,4,20270.596,1
T0002175,15-12-26,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[197, 147, 198]",283155,70000000,3,19254.54,0
T0002176,16-12-26,Outlet A,"['Mouse', 'Monitor']","[164, 190]",149346,70000000,2,10155.528,1
T0002177,17-12-26,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[129, 169, 106]",216034,70000000,3,14690.312,1
T0002178,18-12-26,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[206, 246, 45]",335059,70000000,3,22784.012,1
T0002179,19-12-26,Outlet C,"['Headphones', 'Keyboard', 'Monitor']","[75, 228, 24]",224853,70000000,3,15290.004,0
T0002180,20-12-26,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[210, 238, 229]",388723,70000000,3,26433.164,1
T0002181,21-12-26,Outlet A,"['Keyboard', 'Notebook 3']","[36, 16]",41324,70000000,2,2810.032,1
T0002182,22-12-26,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[107, 223, 199]",338831,70000000,3,23040.508,1
T0002183,23-12-26,Outlet A,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[10, 203, 86]",125517,70000000,3,8535.156,1
T0002184,24-12-26,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[67, 38, 18]",97673,70000000,3,6641.764,1
T0002185,25-12-26,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[65, 85, 146, 23]",161869,70000000,4,11007.092,1
T0002186,26-12-26,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[229, 219, 60]",234611,70000000,3,15953.548,1
T0002187,27-12-26,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[189, 210, 71]",314800,70000000,3,21406.4,1
T0002188,28-12-26,Outlet C,"['Monitor', 'Mouse', 'Notebook 3']","[102, 126, 225]",228912,70000000,3,15566.016,0
T0002189,29-12-26,Outlet C,"['Headphones', 'Notebook 3']","[63, 108]",71757,70000000,2,4879.476,1
T0002190,30-12-26,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3']","[137, 225, 237]",359518,70000000,3,24447.224,1
T0002191,31-12-26,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[50, 179, 249]",322981,70000000,3,21962.708,0
T0002192,01-01-27,Outlet B,"['Mouse', 'Monitor', 'Notebook 3']","[94, 197, 5]",112099,70000000,3,7622.732,0
T0002193,02-01-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[45, 6, 100]",39275,70000000,3,2670.7,1
T0002194,03-01-27,Outlet B,"['Mouse', 'Monitor']","[45, 41]",37984,70000000,2,2582.912,1
T0002195,04-01-27,Outlet C,"['Mouse', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[196, 133, 166, 103]",310698,70000000,4,21127.464,1
T0002196,05-01-27,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[40, 115, 52]",121108,70000000,3,8235.344,0
T0002197,06-01-27,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[126, 144, 193]",155111,70000000,3,10547.548,1
T0002198,07-01-27,Outlet B,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3 Pro']","[238, 219, 27, 197]",397496,70000000,4,27029.728,0
T0002199,08-01-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[63, 137, 166, 134]",284391,70000000,4,19338.588,1
T0002200,09-01-27,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[79, 91, 110, 109]",263471,70000000,4,17916.028,1
T0002201,10-01-27,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3']","[182, 198, 189]",316420,70000000,3,21516.56,1
T0002202,11-01-27,Outlet A,"['Headphones', 'Notebook 3']","[106, 52]",48094,70000000,2,3270.392,1
T0002203,12-01-27,Outlet B,"['Headphones', 'Mouse', 'Monitor']","[170, 79, 179]",125902,70000000,3,8561.336,1
T0002204,13-01-27,Outlet A,"['Headphones', 'Mouse']","[125, 90]",76285,70000000,2,5187.38,1
T0002205,14-01-27,Outlet B,"['Notebook 3 Pro', 'Monitor']","[221, 126]",193014,70000000,2,13124.952,1
T0002206,15-01-27,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[215, 170, 222]",316348,70000000,3,21511.664,1
T0002207,16-01-27,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Mouse', 'Monitor']","[107, 28, 182, 123]",234825,70000000,4,15968.1,1
T0002208,17-01-27,Outlet B,"['Keyboard', 'Monitor', 'Mouse', 'Notebook 3']","[199, 48, 245, 95]",391768,70000000,4,26640.224,1
T0002209,18-01-27,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[58, 120, 26]",120156,70000000,3,8170.608,1
T0002210,19-01-27,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[16, 136, 232]",150088,70000000,3,10205.984,0
T0002211,20-01-27,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[188, 137, 57]",131048,70000000,3,8911.264,1
T0002212,21-01-27,Outlet A,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[210, 211, 100]",378950,70000000,3,25768.6,1
T0002213,22-01-27,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[15, 17, 197]",76661,70000000,3,5212.948,1
T0002214,23-01-27,Outlet A,"['Headphones', 'Mouse']","[19, 172]",106429,70000000,2,7237.172,0
T0002215,24-01-27,Outlet A,"['Keyboard', 'Notebook 3', 'Mouse']","[58, 250, 29]",209513,70000000,3,14246.884,1
T0002216,25-01-27,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3', 'Notebook 3 Pro']","[174, 55, 125, 181]",389691,70000000,4,26498.988,0
T0002217,26-01-27,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[213, 110, 190]",363777,70000000,3,24736.836,1
T0002218,27-01-27,Outlet B,"['Notebook 3 Pro', 'Mouse']","[125, 157]",184043,70000000,2,12514.924,0
T0002219,28-01-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[227, 240, 5, 122]",249051,70000000,4,16935.468,0
T0002220,29-01-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[236, 233, 130, 9]",460215,70000000,4,31294.62,1
T0002221,30-01-27,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse', 'Monitor']","[17, 51, 147, 185]",178618,70000000,4,12146.024,1
T0002222,31-01-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[89, 206, 90, 169]",263622,70000000,4,17926.296,1
T0002223,01-02-27,Outlet B,"['Headphones', 'Mouse', 'Notebook 3', 'Keyboard']","[45, 63, 166, 49]",182803,70000000,4,12430.604,1
T0002224,02-02-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[192, 118, 38]",153490,70000000,3,10437.32,1
T0002225,03-02-27,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[96, 185, 129]",224605,70000000,3,15273.14,1
T0002226,04-02-27,Outlet A,"['Mouse', 'Notebook 3', 'Notebook 3 Pro']","[90, 236, 173]",310630,70000000,3,21122.84,1
T0002227,05-02-27,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[53, 198, 201]",332209,70000000,3,22590.212,0
T0002228,06-02-27,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[10, 218, 186]",247806,70000000,3,16850.808,1
T0002229,07-02-27,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[123, 73, 15]",91679,70000000,3,6234.172,1
T0002230,08-02-27,Outlet C,"['Headphones', 'Notebook 3', 'Monitor']","[169, 226, 142]",195009,70000000,3,13260.612,0
T0002231,09-02-27,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[85, 137, 99]",179766,70000000,3,12224.088,1
T0002232,10-02-27,Outlet B,"['Keyboard', 'Notebook 3']","[4, 43]",27676,70000000,2,1881.968,1
T0002233,11-02-27,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[94, 12, 168]",136418,70000000,3,9276.424,0
T0002234,12-02-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[187, 54, 192]",124001,70000000,3,8432.068,1
T0002235,13-02-27,Outlet C,"['Headphones', 'Mouse']","[39, 176]",112405,70000000,2,7643.54,1
T0002236,14-02-27,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse', 'Monitor']","[137, 67, 79, 144]",222217,70000000,4,15110.756,1
T0002237,15-02-27,Outlet A,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3 Pro']","[142, 170, 223, 235]",458675,70000000,4,31189.9,1
T0002238,16-02-27,Outlet C,"['Keyboard', 'Monitor']","[250, 126]",258644,70000000,2,17587.792,1
T0002239,17-02-27,Outlet C,"['Notebook 3 Pro', 'Monitor']","[19, 78]",34662,70000000,2,2357.016,0
T0002240,18-02-27,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[211, 199, 58, 150]",424731,70000000,4,28881.708,0
T0002241,19-02-27,Outlet A,"['Mouse', 'Notebook 3', 'Monitor']","[173, 203, 140]",254967,70000000,3,17337.756,1
T0002242,20-02-27,Outlet A,"['Notebook 3', 'Monitor']","[248, 195]",191335,70000000,2,13010.78,1
T0002243,21-02-27,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[218, 232, 146]",337316,70000000,3,22937.488,0
T0002244,22-02-27,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[65, 180, 104]",248335,70000000,3,16886.78,1
T0002245,23-02-27,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[16, 226, 59, 47]",267699,70000000,4,18203.532,1
T0002246,24-02-27,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[244, 211, 66]",355270,70000000,3,24158.36,1
T0002247,25-02-27,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[131, 40, 66]",157923,70000000,3,10738.764,1
T0002248,26-02-27,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[123, 74, 148]",169812,70000000,3,11547.216,1
T0002249,27-02-27,Outlet B,"['Mouse', 'Notebook 3', 'Monitor']","[55, 164, 33]",133662,70000000,3,9089.016,1
T0002250,28-02-27,Outlet B,"['Headphones', 'Notebook 3 Pro']","[197, 210]",186463,70000000,2,12679.484,1
T0002251,01-03-27,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[203, 145, 82]",225732,70000000,3,15349.776,1
T0002252,02-03-27,Outlet B,"['Headphones', 'Keyboard']","[176, 25]",53979,70000000,2,3670.572,1
T0002253,03-03-27,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[226, 201, 106, 43]",296214,70000000,4,20142.552,1
T0002254,04-03-27,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[242, 126, 185]",337883,70000000,3,22976.044,1
T0002255,05-03-27,Outlet A,"['Keyboard', 'Notebook 3']","[35, 69]",70105,70000000,2,4767.14,0
T0002256,06-03-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[3, 75, 104, 54]",129463,70000000,4,8803.484,0
T0002257,07-03-27,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[127, 190, 49]",206724,70000000,3,14057.232,1
T0002258,08-03-27,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[89, 181, 138]",223531,70000000,3,15200.108,1
T0002259,09-03-27,Outlet B,"['Keyboard', 'Notebook 3']","[109, 213]",217271,70000000,2,14774.428,0
T0002260,10-03-27,Outlet A,"['Notebook 3 Pro', 'Monitor']","[155, 216]",169704,70000000,2,11539.872,1
T0002261,11-03-27,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[42, 51, 66, 87]",116304,70000000,4,7908.672,1
T0002262,12-03-27,Outlet B,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3 Pro']","[133, 168, 193, 49]",325726,70000000,4,22149.368,1
T0002263,13-03-27,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[150, 186, 152]",303208,70000000,3,20618.144,1
T0002264,14-03-27,Outlet B,"['Headphones', 'Notebook 3', 'Monitor']","[87, 52, 56]",59757,70000000,3,4063.476,1
T0002265,15-03-27,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[34, 3, 75, 45]",62888,70000000,4,4276.384,1
T0002266,16-03-27,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[177, 40, 208]",185075,70000000,3,12585.1,1
T0002267,17-03-27,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[81, 192, 154]",214754,70000000,3,14603.272,1
T0002268,18-03-27,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[197, 148, 82]",246778,70000000,3,16780.904,0
T0002269,19-03-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Headphones']","[201, 194, 94, 125]",399060,70000000,4,27136.08,1
T0002270,20-03-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[30, 147, 159, 235]",291266,70000000,4,19806.088,1
T0002271,21-03-27,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[84, 151, 207]",299825,70000000,3,20388.1,1
T0002272,22-03-27,Outlet B,"['Mouse', 'Notebook 3']","[188, 194]",221252,70000000,2,15045.136,1
T0002273,23-03-27,Outlet B,"['Headphones', 'Mouse', 'Monitor']","[75, 98, 185]",121892,70000000,3,8288.656,1
T0002274,24-03-27,Outlet B,"['Keyboard', 'Notebook 3']","[104, 97]",147816,70000000,2,10051.488,0
T0002275,25-03-27,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[105, 174, 23, 230]",295322,70000000,4,20081.896,0
T0002276,26-03-27,Outlet C,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[91, 40, 63]",151129,70000000,3,10276.772,1
T0002277,27-03-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[145, 7, 113]",98682,70000000,3,6710.376,1
T0002278,28-03-27,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[189, 126, 231, 102]",290358,70000000,4,19744.344,1
T0002279,29-03-27,Outlet A,"['Keyboard', 'Notebook 3 Pro']","[15, 28]",33645,70000000,2,2287.86,0
T0002280,30-03-27,Outlet B,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[214, 62, 198]",369666,70000000,3,25137.288,1
T0002281,31-03-27,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[42, 50, 44]",68158,70000000,3,4634.744,1
T0002282,01-04-27,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[198, 165, 23]",140464,70000000,3,9551.552,1
T0002283,02-04-27,Outlet A,"['Keyboard', 'Mouse']","[29, 27]",42244,70000000,2,2872.592,1
T0002284,03-04-27,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[130, 52, 184]",251058,70000000,3,17071.944,1
T0002285,04-04-27,Outlet C,"['Headphones', 'Notebook 3', 'Monitor']","[108, 72, 195]",112107,70000000,3,7623.276,1
T0002286,05-04-27,Outlet C,"['Keyboard', 'Notebook 3', 'Mouse']","[217, 113, 115]",327248,70000000,3,22252.864,1
T0002287,06-04-27,Outlet A,"['Headphones', 'Mouse']","[84, 241]",159395,70000000,2,10838.86,1
T0002288,07-04-27,Outlet C,"['Headphones', 'Mouse', 'Monitor']","[136, 196, 213]",199045,70000000,3,13535.06,1
T0002289,08-04-27,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[117, 154, 196]",287884,70000000,3,19576.112,0
T0002290,09-04-27,Outlet B,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[169, 139, 51, 117]",251281,70000000,4,17087.108,1
T0002291,10-04-27,Outlet B,"['Headphones', 'Notebook 3', 'Monitor']","[18, 58, 126]",69596,70000000,3,4732.528,1
T0002292,11-04-27,Outlet A,"['Headphones', 'Mouse', 'Notebook 3']","[203, 93, 37]",112764,70000000,3,7667.952,1
T0002293,12-04-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[57, 58, 215]",221788,70000000,3,15081.584,1
T0002294,13-04-27,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[55, 167, 96]",213738,70000000,3,14534.184,1
T0002295,14-04-27,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[197, 100, 107]",171356,70000000,3,11652.208,1
T0002296,15-04-27,Outlet C,"['Headphones', 'Mouse', 'Monitor']","[34, 94, 113]",92789,70000000,3,6309.652,1
T0002297,16-04-27,Outlet C,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[50, 88, 140, 102]",199360,70000000,4,13556.48,1
T0002298,17-04-27,Outlet A,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[26, 73, 127]",134451,70000000,3,9142.668,1
T0002299,18-04-27,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[51, 210, 21]",159969,70000000,3,10877.892,1
T0002300,19-04-27,Outlet B,"['Headphones', 'Keyboard', 'Monitor', 'Notebook 3 Pro']","[116, 124, 171, 56]",218559,70000000,4,14862.012,1
T0002301,20-04-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[31, 25, 99]",72500,70000000,3,4930,1
T0002302,21-04-27,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[250, 205, 45]",219305,70000000,3,14912.74,1
T0002303,22-04-27,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[90, 123, 157]",146903,70000000,3,9989.404,1
T0002304,23-04-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[116, 20, 204]",157360,70000000,3,10700.48,0
T0002305,24-04-27,Outlet A,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[73, 120, 211, 174]",249913,70000000,4,16994.084,1
T0002306,25-04-27,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Mouse']","[114, 135, 4, 87]",196124,70000000,4,13336.432,1
T0002307,26-04-27,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[168, 84, 98, 49]",259714,70000000,4,17660.552,1
T0002308,27-04-27,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[212, 41, 233]",130145,70000000,3,8849.86,1
T0002309,28-04-27,Outlet A,"['Keyboard', 'Notebook 3', 'Mouse', 'Notebook 3 Pro']","[46, 191, 146, 190]",372568,70000000,4,25334.624,1
T0002310,29-04-27,Outlet B,"['Headphones', 'Keyboard', 'Monitor']","[45, 244, 235]",290626,70000000,3,19762.568,1
T0002311,30-04-27,Outlet B,"['Keyboard', 'Mouse']","[230, 105]",269665,70000000,2,18337.22,1
T0002312,01-05-27,Outlet B,"['Mouse', 'Notebook 3', 'Monitor']","[107, 14, 140]",109593,70000000,3,7452.324,1
T0002313,02-05-27,Outlet C,"['Headphones', 'Mouse', 'Notebook 3']","[19, 231, 138]",219050,70000000,3,14895.4,1
T0002314,03-05-27,Outlet B,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[4, 57, 161]",134849,70000000,3,9169.732,1
T0002315,04-05-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Keyboard']","[165, 88, 72, 115]",236600,70000000,4,16088.8,1
T0002316,05-05-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[219, 184, 190]",380471,70000000,3,25872.028,1
T0002317,06-05-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[13, 186, 187, 248]",317039,70000000,4,21558.652,1
T0002318,07-05-27,Outlet C,"['Monitor', 'Mouse', 'Notebook 3']","[205, 67, 154]",181518,70000000,3,12343.224,1
T0002319,08-05-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[160, 51, 76, 73]",242757,70000000,4,16507.476,1
T0002320,09-05-27,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Keyboard']","[42, 249, 123, 51]",306324,70000000,4,20830.032,1
T0002321,10-05-27,Outlet C,"['Keyboard', 'Notebook 3']","[112, 155]",187488,70000000,2,12749.184,1
T0002322,11-05-27,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[123, 225, 5]",224680,70000000,3,15278.24,1
T0002323,12-05-27,Outlet A,"['Keyboard', 'Notebook 3']","[4, 92]",55116,70000000,2,3747.888,1
T0002324,13-05-27,Outlet B,"['Keyboard', 'Notebook 3']","[135, 188]",226645,70000000,2,15411.86,1
T0002325,14-05-27,Outlet A,"['Headphones', 'Notebook 3']","[212, 100]",93948,70000000,2,6388.464,0
T0002326,15-05-27,Outlet B,"['Headphones', 'Mouse']","[52, 42]",34466,70000000,2,2343.688,1
T0002327,16-05-27,Outlet A,"['Notebook 3 Pro', 'Mouse']","[80, 204]",179796,70000000,2,12226.128,1
T0002328,17-05-27,Outlet A,"['Headphones', 'Mouse', 'Notebook 3']","[229, 232, 151]",264519,70000000,3,17987.292,1
T0002329,18-05-27,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[25, 68, 78, 122]",129933,70000000,4,8835.444,1
T0002330,19-05-27,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Mouse']","[148, 162, 160, 101]",399791,70000000,4,27185.788,1
T0002331,20-05-27,Outlet A,"['Headphones', 'Monitor']","[237, 62]",59101,70000000,2,4018.868,0
T0002332,21-05-27,Outlet B,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[230, 99, 2]",263650,70000000,3,17928.2,1
T0002333,22-05-27,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[70, 93, 178, 245]",268664,70000000,4,18269.152,1
T0002334,23-05-27,Outlet A,"['Mouse', 'Notebook 3']","[172, 239]",236868,70000000,2,16107.024,1
T0002335,24-05-27,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[213, 206, 202, 42]",347739,70000000,4,23646.252,1
T0002336,25-05-27,Outlet B,"['Headphones', 'Mouse']","[112, 207]",144041,70000000,2,9794.788,1
T0002337,26-05-27,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[236, 170, 110]",336954,70000000,3,22912.872,1
T0002338,27-05-27,Outlet C,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3 Pro']","[131, 68, 30, 166]",286091,70000000,4,19454.188,1
T0002339,28-05-27,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3', 'Mouse']","[224, 148, 125, 29]",260519,70000000,4,17715.292,0
T0002340,29-05-27,Outlet A,"['Headphones', 'Notebook 3 Pro']","[156, 102]",101364,70000000,2,6892.752,0
